customer_id,age,income,signup_channel,country,account_duration,last_login_days,num_transactions,support_tickets,premium_user,satisfaction_score,target
CUST101236,34,55387.75, Referral,UK,48,14,16,2,No,,0
CUST101237,56,58519.13,APP ,Canada,16,332,14,1,No,,0
CUST101238,39,39520.93,Web,Canada,55,361,14,0,Yes,3,1
CUST101239,43,36942.24,web,Germany,56,173,12,1,No,,0
CUST101240,79,75575.21,Web,UK,33,,14,3,no,3,0
CUST101241,61,227439.75, Referral,US,56,212,15,0,Y,1,0
CUST101242,42,74224.65, Referral,India,51,342,12,3,No,3,0
CUST101243,34,64956.41,referral,UK,3,60,15,2, NO ,4,0
CUST101244,30,56118.15,referral,US,38,363,6,1,Yes,3,0
CUST101245,37,56787.97,referral,US,4,219,7,2, YES ,5,0
CUST101246,42,28993.71,referral,India,36,60,9,1,yes,,1
CUST101247,21,53101.62,app,US,4,306,6,3, NO ,,1
CUST101248,27,71255.31,referral,Germany,42,165,9,2,no,3,0
CUST101249,20,60220.09,app,US,9,11,14,0,yes,5,1
CUST101250,58,52315.05,app,Germany,40,215,10,2,N,1,0
CUST101251,62,75679.06,APP ,US,51,76,9,2,No,,0
CUST101252,35,47224.39,app,Canada,17,,8,1,Y,1,1
CUST101253,64,40706.66,app,US,17,111,10,1,Yes,2,0
CUST101254,53,52307.48,referral,Germany,33,65,9,3, YES ,4,0
CUST101255,64,61497.01,app,US,20,181,13,2,no,2,0
CUST101256,39,24233.09,Web,US,14,203,12,3,Y,5,0
CUST101257,51,54273.03,referral,US,22,205,6,2,no,5,0
CUST101258,64,62155.18,web,Germany,52,285,12,2,Yes,1,1
CUST101259,25,45955.38,referral,US,27,104,8,1, NO ,1,0
CUST101260,57,66604.47,app,India,43,241,13,2,Yes,3,0
CUST101261,66,59617.8,Web,India,3,234,10,0,No,2,0
CUST101262,61,82120.75,referral,Germany,24,175,10,2,no,1,1
CUST101263,36,38740.96,Web,Canada,30,210,16,1,N,1,0
CUST101264,59,62460.65,web,India,8,30,7,1,N,1,0
CUST101265,58,34740.14, Referral,UK,22,234,8,2,No,4,1
CUST101266,54,25769.5,web,India,25,241,11,2,no,1,0
CUST101267,23,19467.04, Referral,UK,10,152,13,0,no,4,0
CUST101268,69,58074.86,APP ,Germany,49,,16,2,yes,5,0
CUST101269,43,52763.72, Referral,Canada,29,268,11,2,No,,0
CUST101270,51,42814.23,APP ,UK,40,,10,3,no,2,0
CUST101271,76,23397.43,referral,UK,54,356,13,3,no,,0
CUST101272,73,39644.2,APP ,India,1,322,12,2, NO ,,0
CUST101273,76,50061.4,Web,UK,52,335,5,0, NO ,1,1
CUST101274,62,61897.54,APP ,Germany,21,231,15,1,Yes,1,0
CUST101275,23,49751.96,Web,Germany,39,183,8,5, YES ,4,0
CUST101276,54,53780.91, Referral,Germany,24,358,11,1,yes,,1
CUST101277,74,44358.01, Referral,India,9,274,9,2,N,2,0
CUST101278,50,76238.36, Referral,Canada,44,,8,1, NO ,5,0
CUST101279,70,34726.26,APP ,India,54,176,8,2,N,,0
CUST101280,39,39511.43, Referral,Germany,26,64,10,3,Yes,1,0
CUST101281,38,42614.63,APP ,India,9,197,12,2, YES ,4,0
CUST101282,23,58140.57,APP ,Germany,20,26,8,1, YES ,2,0
CUST101283,23,34417.1,app,US,56,150,8,1,No,1,1
CUST101284,72,52035.78,app,US,35,302,13,2,N,5,0
CUST101285,65,52473.65,APP ,UK,36,267,6,1,No,5,0
CUST101286,21,39584.63,Web,Canada,42,84,13,1,no,4,0
CUST101287,47,54949.69,referral,US,36,65,12,2,Y,1,1
CUST101288,28,34882.79,web,Germany,54,132,10,1, YES ,1,0
CUST101289,79,33243.89,app,India,9,81,13,1, YES ,1,1
CUST101290,79,51494.09,APP ,India,22,318,11,3,Yes,5,0
CUST101291,47,25103.67,web,UK,1,327,11,0, YES ,1,0
CUST101292,48,17827.96,app,India,5,97,9,2,No,1,0
CUST101293,41,57992.5,referral,US,9,72,11,2, YES ,1,0
CUST101294,72,65734.55,Web,India,37,326,6,2,no,1,0
CUST101295,26,42997.95,APP ,US,38,29,8,3,no,4,0
CUST101296,72,39978.94,referral,US,19,124,13,2,Yes,5,1
CUST101297,20,65083.03,app,Canada,8,209,8,1, YES ,3,1
CUST101298,68,32816.93,APP ,UK,42,271,4,2, NO ,4,0
CUST101299,48,29549.41,web,Germany,43,212,8,0, NO ,,1
CUST101300,57,60614.55, Referral,US,32,132,12,1,N,3,0
CUST101301,54,50135.57,Web,UK,13,156,11,1,no,2,0
CUST101302,53,65973.15,app,Germany,20,46,6,0,yes,3,0
CUST101303,41,17896.01,Web,India,36,,10,2,N,4,0
CUST101304,48,28989.89,APP ,UK,43,,5,0,Y,5,0
CUST101305,23,50214.98, Referral,UK,44,21,8,1,Yes,4,0
CUST101306,19,56265.11,referral,UK,37,82,14,4,Yes,5,1
CUST101307,37,62704.96,Web,India,30,233,15,1,Yes,,0
CUST101308,45,52622.27,web,India,10,59,11,3,no,5,1
CUST101309,28,262349.14,app,UK,31,187,12,1,no,2,0
CUST101310,21,44158.98,web,Canada,25,57,11,2,Yes,3,0
CUST101311,32,73863.57,Web,US,29,258,10,1, NO ,,1
CUST101312,23,33454.65, Referral,India,24,161,9,1,Yes,4,0
CUST101313,71,55385.3,referral,Canada,39,300,17,1,yes,5,1
CUST101314,66,35182.87,referral,India,21,305,15,3, NO ,2,0
CUST101315,47,58021.68,web,UK,41,1,11,1,No,2,1
CUST101316,73,34444.74,APP ,Canada,9,270,9,2,N,1,0
CUST101317,55,61157.24,APP ,Germany,42,142,17,0,N,2,0
CUST101318,68,51681.57, Referral,US,42,187,6,0,yes,5,0
CUST101319,79,76169.59,referral,US,2,351,7,1,Yes,5,1
CUST101320,74,45784.71,web,India,4,340,12,1, YES ,3,0
CUST101321,19,56374.49,web,US,8,,6,3,no,5,1
CUST101322,32,38305.16,web,Germany,32,179,12,0,no,,0
CUST101323,28,45681.6,Web,Canada,14,22,7,0,Yes,2,0
CUST101324,25,51586.24, Referral,Canada,49,354,4,1,No,1,0
CUST101325,43,27091.7,APP ,UK,13,36,7,2,Y,4,0
CUST101326,68,28735.64,APP ,Canada,21,106,11,0,Y,,0
CUST101327,62,58997.89,Web,India,24,296,14,2,yes,2,0
CUST101328,61,47808.7,app,Germany,50,228,15,1,N,5,1
CUST101329,22,41106.1,Web,UK,18,312,12,1,No,3,0
CUST101330,23,38945.21, Referral,India,45,96,6,6,Y,2,0
CUST101331,43,39522.67,web,India,40,,18,1,No,4,0
CUST101332,71,51688.26,Web,India,26,109,9,1,no,3,1
CUST101333,21,56675.54,web,US,32,36,7,2,no,2,0
CUST101334,36,18618.39, Referral,India,44,39,10,1, YES ,4,0
CUST101335,37,71192.51, Referral,US,57,,7,1, NO ,,0
CUST101336,50,70125.51,referral,Canada,55,301,12,0,No,4,1
CUST101337,37,15040.18,web,US,56,187,7,2, NO ,,1
CUST101338,66,66288.9,APP ,India,53,239,8,3,Yes,3,1
CUST101339,29,65828.28,Web,Germany,33,357,10,0,Y,1,1
CUST101340,64,50006.68, Referral,Germany,52,353,7,1,Y,5,0
CUST101341,18,30542.47,web,Canada,31,18,14,3,no,1,0
CUST101342,43,326142.11,app,India,18,346,12,0, YES ,4,0
CUST101343,31,46381.53,referral,US,35,324,14,4, NO ,2,0
CUST101344,55,58233.18,app,Germany,12,260,11,1, YES ,5,0
CUST101345,54,83288.02, Referral,UK,51,157,11,0,N,2,0
CUST101346,79,53777.55,app,India,25,,7,3,yes,4,0
CUST101347,28,36246.73,app,India,45,111,17,3,Y,2,0
CUST101348,53,44964.04,referral,UK,31,143,12,2,no,3,0
CUST101349,30,38158.32,referral,Germany,10,255,8,2, YES ,3,0
CUST101350,60,56502.35,referral,UK,47,17,7,3,no,,1
CUST101351,20,189544.93,referral,Canada,52,183,15,1,No,2,0
CUST101352,50,42907.23,app,US,34,286,9,1,No,4,1
CUST101353,23,30733.54,APP ,US,51,130,7,1,N,5,0
CUST101354,67,48018.69,APP ,Germany,3,280,12,1,No,2,0
CUST101355,73,52651.32,referral,UK,46,244,10,2, NO ,3,0
CUST101356,27,9728.18,Web,India,39,7,6,3,yes,1,0
CUST101357,22,53893.6,web,India,8,,9,1, YES ,3,1
CUST101358,40,49314.5, Referral,India,32,,7,0,Y,2,0
CUST101359,27,38525.12,Web,Canada,43,6,5,0,yes,2,1
CUST101360,61,80429.43, Referral,Canada,29,135,14,2, YES ,2,0
CUST101361,19,64377.15,Web,India,22,18,11,1,yes,2,0
CUST101362,30,33553.96,Web,Germany,20,138,20,2,No,5,0
CUST101363,57,62573.55,APP ,Canada,6,176,13,3,N,,0
CUST101364,19,68667.47,web,Canada,43,10,11,0,no,3,0
CUST101365,37,51980.31,Web,US,49,40,7,3,Yes,5,0
CUST101366,18,55421.63,referral,US,29,113,11,0,no,4,1
CUST101367,54,55075.2, Referral,Germany,42,179,14,1,no,,0
CUST101368,26,18712.76,APP ,Canada,56,193,10,1,no,3,0
CUST101369,34,235984.78, Referral,Canada,17,,12,1,no,4,1
CUST101370,26,46416.31,referral,UK,31,347,10,4,yes,1,0
CUST101371,28,71452.33,referral,Germany,53,224,7,0,No,,0
CUST101372,32,55005.92,Web,Germany,34,330,8,2,No,5,0
CUST101373,41,45535.84,referral,UK,38,322,13,1,no,4,1
CUST101374,55,48648.13,web,UK,57,260,9,1,Yes,3,0
CUST101375,72,65350.78,referral,US,37,115,15,1,Y,5,0
CUST101376,52,47231.23,Web,Germany,4,149,12,4,no,2,1
CUST101377,47,39527.07, Referral,Germany,2,117,8,3,no,3,1
CUST101378,48,45864.47,referral,UK,12,164,6,1,Yes,2,0
CUST101379,66,64110.44,APP ,India,35,251,8,1,yes,4,1
CUST101380,22,57442.47,APP ,India,6,266,7,3,no,4,1
CUST101381,79,50664.02,APP ,US,56,43,12,1,Yes,4,0
CUST101382,77,52873.09, Referral,India,46,180,9,3,yes,2,0
CUST101383,61,41603.86,app,India,8,76,12,1,yes,2,1
CUST101384,67,47090.76,APP ,India,21,115,9,1,N,5,0
CUST101385,31,40050.44,APP ,Canada,53,,7,2, YES ,3,0
CUST101386,70,45578.31,app,US,58,,7,0, YES ,5,1
CUST101387,73,70192.67, Referral,UK,46,91,11,0,N,,1
CUST101388,28,33831.92,APP ,India,35,245,15,3,N,3,0
CUST101389,26,39669.24,Web,Canada,48,266,11,0,no,,0
CUST101390,51,31185.52, Referral,India,15,138,14,3, YES ,,0
CUST101391,29,27936.37,APP ,Canada,7,340,9,3,yes,5,0
CUST101392,52,47198.42,APP ,US,15,243,12,3,no,5,1
CUST101393,52,40735.86,app,India,45,340,9,5, NO ,2,0
CUST101394,18,76425.33,Web,Canada,6,272,12,1, NO ,3,0
CUST101395,57,45757.3, Referral,Germany,47,303,8,1,no,4,1
CUST101396,39,69340.95,referral,Germany,17,190,14,4,No,2,0
CUST101397,77,64520.1,web,Canada,4,96,12,0,Y,4,0
CUST101398,46,46865.69,Web,India,22,330,7,3,Y,1,0
CUST101399,25,81652.03,referral,India,32,204,4,0,No,1,0
CUST101400,28,54028.01,Web,US,59,136,12,1, YES ,4,0
CUST101401,58,72695.14,referral,US,22,,12,3,no,1,0
CUST101402,54,70948.95,referral,UK,27,36,11,1,Yes,3,0
CUST101403,31,56219.72,Web,US,46,285,11,2,yes,,1
CUST101404,77,61266.96,app,India,15,302,11,2,No,2,0
CUST101405,47,59361.07,Web,UK,44,134,6,2,N,4,0
CUST101406,52,32836.08,Web,US,51,141,7,1,No,2,0
CUST101407,38,50859.36,referral,Canada,22,253,8,1,No,3,0
CUST101408,54,66113.71,web,Germany,28,47,6,2, YES ,,0
CUST101409,22,72892.79,referral,US,42,254,11,1, YES ,3,1
CUST101410,36,39190.4,APP ,US,38,,10,2,No,,0
CUST101411,76,57932.47,Web,Canada,57,289,11,1,Y,1,0
CUST101412,31,52263.05, Referral,India,9,207,14,1,no,2,0
CUST101413,43,48231.89,Web,Canada,34,100,7,1,No,2,0
CUST101414,79,55340.04,app,US,36,,13,1,No,,1
CUST101415,21,53269.96, Referral,India,9,69,12,2, NO ,5,1
CUST101416,42,58121.11,referral,UK,15,135,10,0,No,2,0
CUST101417,62,71625.75,app,US,45,279,16,1,Yes,2,1
CUST101418,59,61761.91,Web,Canada,20,66,14,2,Yes,5,0
CUST101419,42,54658.87,referral,UK,8,3,12,1,yes,3,0
CUST101420,35,77969.38,referral,Germany,58,223,8,2,no,5,1
CUST101421,57,66648.94,APP ,UK,28,0,5,2,No,1,0
CUST101422,25,48614.02,APP ,Canada,51,289,10,0,yes,,0
CUST101423,56,31743.19,web,UK,19,108,8,2, YES ,1,0
CUST101424,57,35182.54,APP ,Canada,57,264,10,0,N,2,0
CUST101425,31,63998.49, Referral,US,16,,10,1,yes,1,0
CUST101426,49,40545.31,referral,India,11,,11,2,N,2,1
CUST101427,68,34879.17,APP ,Germany,42,137,12,2,N,3,0
CUST101428,78,38628.72,web,India,8,43,8,3,no,4,0
CUST101429,55,39689.24,Web,India,33,261,7,0,Yes,5,0
CUST101430,50,62759.72, Referral,India,10,215,9,0, NO ,2,0
CUST101431,40,47648.87,APP ,Canada,18,120,9,2,no,5,1
CUST101432,32,147071.9,referral,Canada,35,151,11,1,yes,2,1
CUST101433,50,50465.67,Web,Germany,43,212,7,2,N,4,1
CUST101434,42,53333.99,referral,Canada,50,233,9,0,no,3,0
CUST101435,34,42809.95,Web,Canada,3,350,9,1,Yes,,1
CUST101436,50,67338.28, Referral,Canada,40,110,8,1,yes,5,0
CUST101437,64,43685.92,referral,Canada,27,360,7,1,no,4,0
CUST101438,72,66625.07,APP ,US,59,319,16,3, YES ,5,1
CUST101439,19,58951.74,APP ,Germany,28,221,12,2, YES ,3,0
CUST101440,31,63899.08,web,Canada,46,225,12,0,No,1,0
CUST101441,70,33521.74,Web,Germany,6,209,13,1,No,,1
CUST101442,57,51474.65,web,UK,47,,13,0, NO ,2,1
CUST101443,57,49207.58,app,US,14,359,11,0,no,3,0
CUST101444,68,28669.9,APP ,Canada,7,88,8,1,no,2,1
CUST101445,56,66575.91,Web,US,10,261,11,3,N,4,1
CUST101446,68,37738.99, Referral,US,15,187,12,2, YES ,3,1
CUST101447,23,40856.48,web,UK,31,111,9,2,N,3,0
CUST101448,23,34800.26, Referral,Germany,29,238,11,0,Yes,5,1
CUST101449,20,60517.79, Referral,US,42,255,8,1,yes,5,1
CUST101450,24,27111.05, Referral,India,54,149,8,1,no,2,0
CUST101451,68,59268.12,web,UK,17,126,6,2,yes,,0
CUST101452,25,65667.71,app,India,59,318,16,2,No,1,0
CUST101453,59,58057.68,web,UK,51,273,8,2,yes,3,0
CUST101454,69,303447.14,referral,India,29,332,10,4,Y,4,1
CUST101455,32,61393.2,APP ,India,49,138,12,2, YES ,,0
CUST101456,64,35758.64,web,US,44,102,9,2,Yes,2,0
CUST101457,46,71521.02,web,US,15,241,7,4, YES ,5,1
CUST101458,50,43098.86,app,UK,26,116,12,1,Yes,3,0
CUST101459,69,49004.19,referral,Germany,12,213,7,1, NO ,5,0
CUST101460,47,45010.44,web,US,25,,10,1,yes,2,0
CUST101461,56,57373.13,APP ,US,41,178,7,0, NO ,5,0
CUST101462,44,41929.44,APP ,Canada,5,223,10,1, NO ,4,1
CUST101463,53,51003.74,web,US,4,269,8,1,Yes,2,1
CUST101464,46,31469.84, Referral,Germany,44,312,9,1,yes,,0
CUST101465,55,67469.98, Referral,Canada,48,348,6,2,yes,3,1
CUST101466,74,60061.11,referral,India,41,133,12,1,No,4,0
CUST101467,50,45616.1,APP ,India,57,113,11,0, YES ,1,0
CUST101468,78,42962.76, Referral,Canada,31,,13,2, NO ,,0
CUST101469,54,59669.42,APP ,Canada,3,138,11,6,yes,3,1
CUST101470,44,39390.6,referral,Canada,53,364,15,1,Yes,4,0
CUST101471,72,51880.48,referral,UK,3,,13,2, NO ,5,0
CUST101472,50,67420.98, Referral,Germany,26,91,12,2,Y,,0
CUST101473,79,37831.14,web,Germany,50,266,11,3,no,4,0
CUST101474,21,55529.01,Web,India,17,98,9,1,Yes,2,1
CUST101475,39,54735.88,app,India,10,,12,1,Y,2,0
CUST101476,19,48539.95,Web,India,2,,13,2,Yes,2,1
CUST101477,27,42443.16,Web,US,24,320,10,2,Y,5,0
CUST101478,22,68221.96,APP ,India,11,92,9,2,Yes,1,1
CUST101479,76,41036.47,referral,Canada,24,157,14,2,no,2,1
CUST101480,27,22819.42,APP ,India,35,359,8,3, NO ,3,0
CUST101481,50,59608, Referral,Canada,23,98,11,2,No,5,0
CUST101482,71,31980.45,app,UK,32,224,12,2,No,,1
CUST101483,55,60378.22, Referral,US,23,,13,2,no,2,1
CUST101484,30,350117.74,web,US,34,207,7,7,Yes,3,0
CUST101485,48,59446.25,app,Germany,41,72,13,1, YES ,4,0
CUST101486,64,66071.17,APP ,UK,19,58,8,3,Y,,1
CUST101487,53,80300.74,APP ,Canada,2,286,16,2,yes,2,0
CUST101488,62,64501.41, Referral,UK,51,63,5,2,Yes,2,0
CUST101489,41,54958.6,APP ,US,2,,15,1,no,1,1
CUST101490,69,74509.22,APP ,Canada,15,,11,0,N,1,1
CUST101491,73,76321.63,Web,UK,56,278,7,2,No,4,1
CUST101492,32,76531.58,web,US,21,197,7,4,No,4,0
CUST101493,46,42617.85,Web,Canada,35,157,15,0, NO ,4,1
CUST101494,25,29689.72,APP ,Canada,5,310,15,0,Yes,4,0
CUST101495,22,41702.12,referral,US,43,6,9,1,Y,2,0
CUST101496,46,60554.62,Web,Canada,27,247,9,1, YES ,2,0
CUST101497,64,52387.38,APP ,US,24,231,12,0, YES ,2,1
CUST101498,21,46902.79,APP ,India,7,105,13,0,no,3,0
CUST101499,29,58407.22,web,India,6,97,13,2,no,4,1
CUST101500,62,27937.92, Referral,Canada,46,267,18,3,Y,3,1
CUST101501,19,52117.54,app,Canada,33,59,13,0,Y,5,0
CUST101502,44,66776.86,Web,US,58,307,10,4, YES ,5,1
CUST101503,48,58239.73,Web,Canada,49,139,17,2,Yes,2,1
CUST101504,68,60377.15,Web,Germany,17,327,7,2, YES ,5,0
CUST101505,68,73960.59,APP ,India,46,189,11,1,Yes,2,0
CUST101506,53,49007.85,web,Canada,42,124,13,2,N,4,0
CUST101507,53,40203.63,APP ,Canada,30,162,10,1,No,3,0
CUST101508,43,67842.73,APP ,UK,8,59,7,2, NO ,2,1
CUST101509,60,67566.81, Referral,Canada,40,,17,1,No,1,0
CUST101510,44,58374.38,referral,Germany,46,332,6,1,Y,1,1
CUST101511,22,237972.17,web,India,7,75,11,1,yes,4,1
CUST101512,37,250103.47,Web,UK,6,242,9,0,yes,,0
CUST101513,28,30848.41,app,US,4,316,6,2,yes,2,0
CUST101514,79,66694.2,Web,US,1,257,10,0,no,4,0
CUST101515,27,66164.77,APP ,India,15,189,5,1,Yes,3,0
CUST101516,57,30324.76,web,US,31,314,20,0,Y,1,0
CUST101517,55,63014.48,web,Germany,25,295,6,3,No,2,0
CUST101518,23,56061.52,web,Canada,47,176,15,2,yes,3,0
CUST101519,25,34670.39,referral,India,33,287,15,1,No,5,0
CUST101520,40,31910,Web,UK,52,293,7,4,Yes,2,1
CUST101521,64,55602.4,referral,Canada,35,347,11,1,N,5,0
CUST101522,43,44034.44, Referral,US,55,206,8,0,N,4,0
CUST101523,63,77299.23,app,US,5,214,8,2,Y,3,0
CUST101524,60,64288.98, Referral,UK,5,343,9,1,yes,3,0
CUST101525,29,57105.4,APP ,Germany,36,140,6,1, NO ,3,0
CUST101526,43,57846.19,referral,UK,17,84,16,1,yes,3,0
CUST101527,30,69963.01,referral,India,53,181,4,0,N,2,0
CUST101528,57,62697.77, Referral,UK,52,331,12,3,Y,,0
CUST101529,79,57496.5,APP ,US,14,127,8,3,No,,0
CUST101530,35,35296.08,web,Germany,58,268,11,0,Yes,,0
CUST101531,42,95929.2,APP ,Germany,29,38,6,3,N,4,0
CUST101532,50,33452.26,Web,UK,8,22,9,3,N,3,1
CUST101533,64,45311.86, Referral,India,34,241,11,0,Yes,1,0
CUST101534,57,25179.08,APP ,US,40,106,6,1,Yes,1,0
CUST101535,77,58081.97,web,Canada,1,347,12,1,N,3,1
CUST101536,60,52266.66,APP ,Germany,29,141,6,1,No,5,1
CUST101537,29,61479.15,referral,UK,36,144,5,3,No,4,1
CUST101538,61,23914.02,app,India,51,279,9,3,yes,2,0
CUST101539,53,66693.59,referral,India,37,244,9,0,No,1,0
CUST101540,65,37888.47,app,US,29,190,16,3,no,4,0
CUST101541,21,47764.92,APP ,Germany,5,289,11,0,Y,1,1
CUST101542,22,63973.57,Web,US,53,178,10,1,No,5,1
CUST101543,73,53919,APP ,Canada,32,111,10,3,Yes,5,0
CUST101544,54,54979.14,web,Canada,52,213,8,3,No,,0
CUST101545,25,61987.68,APP ,Canada,24,137,14,2,yes,3,0
CUST101546,59,56431.86,app,India,19,199,11,1, YES ,1,0
CUST101547,66,44883.38,referral,Germany,12,6,10,2,Y,1,1
CUST101548,45,47502.96,Web,US,52,345,15,2,Y,4,0
CUST101549,48,53178.18,APP ,US,1,12,16,1,Yes,3,0
CUST101550,75,36566.66,APP ,Canada,7,79,10,2,Y,5,1
CUST101551,26,64940.13,referral,Germany,17,285,8,2,no,4,0
CUST101552,71,54329.81,Web,Germany,34,158,9,5,Y,4,0
CUST101553,68,51121.64, Referral,UK,43,271,12,6,N,,0
CUST101554,46,67887.45,APP ,Germany,7,200,13,1,Yes,5,0
CUST101555,31,48198.3,APP ,Germany,17,149,8,0,Y,4,0
CUST101556,57,47263.69, Referral,US,59,295,11,1,No,2,0
CUST101557,58,42730.57,app,Germany,3,292,9,2,yes,3,0
CUST101558,39,55146.01,app,Germany,29,333,10,0,N,5,0
CUST101559,28,54626.75,web,US,22,271,10,2,N,,0
CUST101560,40,40005.74,referral,Germany,38,42,10,1,No,2,1
CUST101561,18,47334.59,Web,US,54,318,8,1, YES ,,0
CUST101562,63,40105.97,APP ,UK,43,,9,3,N,1,0
CUST101563,54,39426.97,APP ,India,29,247,20,1,no,1,0
CUST101564,38,24051.53,web,US,50,171,9,3,no,1,0
CUST101565,43,46536.35,APP ,US,50,217,10,2,yes,4,0
CUST101566,63,24466.8,referral,Germany,54,136,13,0,yes,,1
CUST101567,53,43057.76,web,US,42,320,8,1,yes,4,0
CUST101568,71,40809.58,referral,Canada,5,226,12,0,yes,4,0
CUST101569,40,65778.43,web,Canada,30,43,9,0,Y,2,0
CUST101570,74,34775.98,APP ,UK,23,19,10,1, NO ,1,1
CUST101571,18,38582.2,web,US,55,118,6,3,N,5,1
CUST101572,71,44277.14,app,Germany,21,233,15,0,No,4,0
CUST101573,72,41297.85,Web,Germany,56,335,12,3,no,2,0
CUST101574,68,70538.82,APP ,India,26,355,8,3,Y,4,0
CUST101575,57,32921.49, Referral,UK,54,261,16,1,yes,5,1
CUST101576,32,44308.93,Web,Germany,47,82,4,1,Yes,5,0
CUST101577,38,54980.98,APP ,India,21,30,5,0,Yes,,0
CUST101578,64,63217.75,Web,Germany,20,321,5,1,No,4,0
CUST101579,26,44296.38,app,India,23,273,6,1,no,,0
CUST101580,70,21228.51,Web,Canada,4,233,13,2, NO ,3,0
CUST101581,26,47748.44,web,Canada,21,27,16,0, YES ,5,0
CUST101582,27,70280.43,Web,Germany,21,251,9,1,no,5,1
CUST101583,69,54232.81,APP ,UK,1,323,13,0,No,4,0
CUST101584,74,53546.27, Referral,US,15,252,10,1, YES ,,0
CUST101585,70,170273.65, Referral,UK,17,238,10,4,yes,2,0
CUST101586,43,32514.93,referral,UK,51,313,8,4, NO ,5,0
CUST101587,58,50270.62,Web,US,14,174,15,3,yes,3,0
CUST101588,52,28604.32, Referral,Canada,59,193,10,1, NO ,5,1
CUST101589,69,61720.43,Web,Canada,19,179,7,1,N,1,0
CUST101590,42,37300.31, Referral,US,50,294,10,3,no,4,1
CUST101591,43,248150.7,Web,India,34,214,13,1,no,3,0
CUST101592,28,21713.5,APP ,UK,6,,13,1,no,2,0
CUST101593,55,220464.86,Web,Germany,45,249,7,2, YES ,5,0
CUST101594,19,32212.09,APP ,Canada,49,361,11,1,yes,5,1
CUST101595,24,15170.65,APP ,Germany,6,256,7,0,Yes,2,0
CUST101596,35,58127.63,referral,US,53,74,9,2,No,5,0
CUST101597,44,74617.39, Referral,Germany,54,343,6,4,No,1,0
CUST101598,51,66942.1,web,Germany,5,201,8,2,Y,3,0
CUST101599,44,60225.36,APP ,UK,7,141,9,0,Y,5,0
CUST101600,34,43788.18, Referral,US,33,205,12,0,Yes,2,0
CUST101601,60,62088.35,app,Germany,13,198,6,1,no,2,1
CUST101602,76,68357.8,Web,Canada,51,170,11,1,Yes,3,0
CUST101603,61,52052.33,app,US,54,315,8,0, YES ,1,0
CUST101604,76,32234.6,Web,Canada,1,227,9,2, NO ,3,1
CUST101605,68,42509.24,referral,India,13,178,8,0, YES ,,0
CUST101606,71,75540.45,APP ,Germany,43,274,3,0,Y,1,0
CUST101607,41,48878.84,web,US,27,61,11,2,N,1,1
CUST101608,42,128.66,APP ,Canada,7,326,5,1, NO ,2,0
CUST101609,24,27966.15,Web,Germany,52,203,8,1,Y,1,0
CUST101610,69,43633.27,web,UK,3,,11,2,No,5,0
CUST101611,23,65537.38,APP ,Canada,58,71,13,1, YES ,5,0
CUST101612,70,45903.16,web,Canada,25,77,7,1,Yes,5,0
CUST101613,41,65816.47,Web,India,33,188,12,0,yes,4,0
CUST101614,50,42107.56,referral,UK,40,355,8,3,Y,1,0
CUST101615,66,20535.61,referral,India,17,70,15,2,No,1,0
CUST101616,46,42626.58,APP ,UK,45,262,15,0,no,,1
CUST101617,60,55174.18,app,Canada,14,305,16,2, NO ,2,0
CUST101618,39,53929.26,Web,India,37,45,13,1,Yes,1,1
CUST101619,43,31173.38,APP ,Germany,58,223,6,2,Y,4,0
CUST101620,45,44732.06,APP ,UK,56,327,9,2,yes,1,0
CUST101621,67,90270.11,referral,Canada,54,249,7,1, NO ,3,0
CUST101622,38,31500.97,web,US,23,75,9,4,Y,4,0
CUST101623,66,59910.85,Web,UK,59,73,9,0,yes,2,0
CUST101624,24,18549.86,web,UK,24,,11,3,Yes,4,1
CUST101625,34,62956.88, Referral,Germany,29,72,10,3,N,4,0
CUST101626,37,36615.12, Referral,UK,38,101,10,3,yes,1,0
CUST101627,58,56031.32,Web,UK,59,93,8,4,yes,4,0
CUST101628,66,30627.12,app,Germany,54,68,8,3,No,5,0
CUST101629,37,54362.79, Referral,Germany,27,64,3,0,N,4,0
CUST101630,71,36370.25,referral,India,38,192,12,1,Yes,1,1
CUST101631,39,39274.28,app,Canada,53,61,7,3,Y,5,0
CUST101632,45,56629.79,APP ,Canada,40,19,9,2,N,2,0
CUST101633,78,43544.22, Referral,India,45,240,13,1,no,3,0
CUST101634,57,55705.72,referral,Canada,50,202,15,0, NO ,4,1
CUST101635,66,47137.38,APP ,UK,23,299,7,0,Yes,5,0
CUST101636,24,51012.41,app,India,31,194,12,4,N,5,0
CUST101637,18,56676.3,Web,India,36,61,12,0,Yes,2,0
CUST101638,49,44749.72,APP ,Canada,17,106,6,1,no,,0
CUST101639,30,35059.25,web,US,37,124,7,2,Y,3,1
CUST101640,47,42015.32,Web,Canada,3,300,8,0, YES ,3,0
CUST101641,40,67927.09,Web,US,36,266,10,3,No,1,1
CUST101642,68,51742.6,app,India,55,201,10,1,N,3,0
CUST101643,76,37326.52,app,US,5,,15,1,Y,3,0
CUST101644,73,56023.41,referral,UK,46,,10,1,no,5,0
CUST101645,36,57024.73,referral,Germany,15,301,11,0,Y,4,1
CUST101646,79,57799.99,web,US,52,111,9,1,Yes,4,0
CUST101647,49,35332.44,Web,Germany,49,336,5,0,No,3,0
CUST101648,47,39764.14,web,UK,6,31,3,2,yes,1,1
